Symbol,Name,결산월,회계년,주기,매출액증가율(전년동기)(%),영업이익증가율(전년동기)(%),영업이익(천원),당기순이익증가율,당기순이익(천원),총자본증가율,총자본(천원),유형자산(천원)
A286940,롯데이노베이트,12,2019,Annual,11.72,5.55,"43,051,285",,"36,888,399",,"388,918,912","227,474,705"
A286940,롯데이노베이트,12,2020,Annual,8.23,-9.79,"38,836,041",,"30,046,625",,"412,243,486","288,988,970"
A286940,롯데이노베이트,12,2021,Annual,9.18,5.16,"40,841,648",,"35,077,940",,"432,390,075","287,907,365"
A286940,롯데이노베이트,12,2022,Annual,8.50,0.65,"41,107,703",,"23,843,752",,"441,665,887","278,502,752"
A002030,아세아,12,2011,Annual,14.22,흑전,"8,086,031",,"9,551,609",,"718,880,502","343,622,769"
A002030,아세아,12,2012,Annual,8.40,205.03,"24,664,991",,"13,811,286",,"704,273,572","341,427,594"
A002030,아세아,12,2013,Annual,-15.64,53.22,"37,791,728",,"23,559,663",,"261,081,748","1,230,609"
A002030,아세아,12,2014,Annual,-95.12,-82.60,"6,575,462",,"6,769,125",,"363,554,355","510,876"
A002030,아세아,12,2015,Annual,6.98,15.33,"7,583,426",,"6,926,856",,"366,903,887","466,996"
A002030,아세아,12,2016,Annual,-2.46,-6.17,"7,115,615",,"6,723,577",,"371,374,995","3,368,331"
A002030,아세아,12,2017,Annual,20.86,42.91,"10,169,186",,"17,701,650",,"380,715,597","3,295,101"
A002030,아세아,12,2018,Annual,3.52,4.62,"10,638,812",,"8,941,192",,"386,398,723","3,917,146"
A002030,아세아,12,2019,Annual,12.56,17.80,"12,532,564",,"10,595,732",,"392,867,667","3,802,736"
A002030,아세아,12,2020,Annual,-3.29,-6.79,"11,681,963",,"9,321,305",,"393,167,761","6,608,729"
A002030,아세아,12,2021,Annual,4.60,2.57,"11,982,537",,"14,044,258",,"402,235,241","6,536,533"
A002030,아세아,12,2022,Annual,12.65,14.86,"13,762,602",,"12,031,211",,"400,129,880","6,444,264"
A104700,한국철강,12,2011,Annual,8.51,-91.82,"2,384,774",,"-33,510,227",,"674,020,515","474,059,181"
A104700,한국철강,12,2012,Annual,-3.29,507.89,"14,496,831",,"18,485,337",,"680,820,131","443,092,458"
A104700,한국철강,12,2013,Annual,-16.81,-90.74,"1,342,615",,"9,397,639",,"686,717,446","433,661,811"
A104700,한국철강,12,2014,Annual,-9.01,828.31,"12,463,639",,"17,989,894",,"690,828,974","423,701,266"
A104700,한국철강,12,2015,Annual,-8.38,422.55,"65,128,919",,"53,619,387",,"728,816,347","425,012,456"
A104700,한국철강,12,2016,Annual,-3.09,-18.56,"53,040,347",,"46,547,076",,"768,948,038","409,431,373"
A104700,한국철강,12,2017,Annual,11.38,-13.08,"46,101,933",,"-43,375,902",,"718,280,671","275,891,458"
A104700,한국철강,12,2018,Annual,5.22,-44.87,"25,413,962",,"12,172,909",,"717,250,259","273,513,604"
A104700,한국철강,12,2019,Annual,-7.51,-51.94,"12,213,090",,"19,084,152",,"724,936,549","278,834,331"
A104700,한국철강,12,2020,Annual,-11.92,187.51,"35,114,026",,"-8,461,145",,"696,830,671","273,609,790"
A104700,한국철강,12,2021,Annual,39.99,194.15,"103,286,644",,"97,251,555",,"722,188,491","272,690,877"
A104700,한국철강,12,2022,Annual,20.02,17.63,"121,498,017",,"87,395,338",,"798,528,365","262,105,032"
A145990,삼양사,12,2011,Annual,,,"-4,018,165",,"2,157,888",,"403,817,647","364,550,905"
A145990,삼양사,12,2012,Annual,491.88,흑전,"12,704,108",,"21,925,409",,"410,015,856","352,454,290"
A145990,삼양사,12,2013,Annual,-2.25,73.16,"21,998,184",,"20,592,698",,"433,050,523","371,608,078"
A145990,삼양사,12,2014,Annual,-1.44,57.15,"34,571,127",,"28,534,470",,"576,907,103","422,394,822"
A145990,삼양사,12,2015,Annual,-7.49,59.27,"55,063,138",,"39,853,653",,"603,135,148","456,158,837"
A145990,삼양사,12,2016,Annual,35.36,93.92,"106,779,664",,"83,883,333",,"1,044,001,876","621,991,477"
A145990,삼양사,12,2017,Annual,2.58,-53.06,"50,119,590",,"25,578,992",,"1,057,864,306","649,097,594"
A145990,삼양사,12,2018,Annual,2.58,13.54,"56,905,040",,"32,154,843",,"1,057,946,375","685,102,514"
A145990,삼양사,12,2019,Annual,-6.92,-62.92,"21,100,885",,"17,107,917",,"1,054,845,303","752,354,395"
A145990,삼양사,12,2020,Annual,-1.68,92.68,"40,657,061",,"40,327,703",,"1,095,489,758","791,085,721"
A145990,삼양사,12,2021,Annual,17.03,-52.11,"19,471,215",,"28,905,165",,"1,178,911,323","812,750,819"
A145990,삼양사,12,2022,Annual,12.01,94.11,"37,795,019",,"55,711,450",,"1,221,502,799","796,936,280"
A005610,SPC삼립,12,2011,Annual,133.58,37.94,"7,090,498",,"6,281,902",,"158,901,913","164,614,906"
A005610,SPC삼립,12,2012,Annual,27.62,68.80,"11,968,491",,"10,633,760",,"165,740,269","170,382,120"
A005610,SPC삼립,12,2013,Annual,20.60,73.37,"20,749,554",,"14,777,553",,"177,035,337","177,328,847"
A005610,SPC삼립,12,2014,Annual,6.26,4.66,"21,715,585",,"16,794,765",,"188,807,154","172,413,071"
A005610,SPC삼립,12,2015,Annual,-4.16,13.95,"24,744,944",,"15,993,567",,"198,597,005","159,889,582"
A005610,SPC삼립,12,2016,Annual,6.88,17.54,"29,084,128",,"22,117,840",,"210,484,028","169,010,773"
A005610,SPC삼립,12,2017,Annual,-4.13,-1.40,"28,676,739",,"30,779,622",,"191,344,789","158,199,173"
A005610,SPC삼립,12,2018,Annual,2.53,45.48,"41,718,024",,"28,385,490",,"292,350,572","309,924,041"
A005610,SPC삼립,12,2019,Annual,14.60,14.79,"47,889,159",,"32,567,347",,"316,214,626","653,224,806"
A005610,SPC삼립,12,2020,Annual,6.62,-6.65,"44,706,086",,"-10,401,063",,"298,281,132","628,980,143"
A005610,SPC삼립,12,2021,Annual,8.21,45.46,"65,027,276",,"41,433,339",,"332,334,206","602,010,531"
A005610,SPC삼립,12,2022,Annual,18.62,17.59,"76,463,271",,"45,928,200",,"371,709,985","550,163,457"
A284740,쿠쿠홈시스,12,2011,Annual,,,,,,,,
A284740,쿠쿠홈시스,12,2012,Annual,,,,,,,,
A284740,쿠쿠홈시스,12,2013,Annual,,,,,,,,
A284740,쿠쿠홈시스,12,2014,Annual,,,,,,,,
A284740,쿠쿠홈시스,12,2015,Annual,,,,,,,,
A284740,쿠쿠홈시스,12,2016,Annual,,,,,,,,
A284740,쿠쿠홈시스,12,2017,Annual,,,"6,045,702",,"3,649,279",,"362,339,672","155,669,473"
A284740,쿠쿠홈시스,12,2018,Annual,"1,053.62",814.30,"55,275,727",,"35,710,289",,"390,348,983","174,178,303"
A284740,쿠쿠홈시스,12,2019,Annual,30.67,24.58,"68,862,800",,"41,933,133",,"428,482,814","162,939,843"
A284740,쿠쿠홈시스,12,2020,Annual,20.27,67.96,"115,663,226",,"76,870,357",,"501,583,696","139,079,461"
A284740,쿠쿠홈시스,12,2021,Annual,7.36,-30.41,"80,493,208",,"62,014,952",,"542,527,859","190,455,155"
A284740,쿠쿠홈시스,12,2022,Annual,14.45,24.18,"99,955,621",,"116,344,338",,"645,091,100","129,263,365"
A900140,엘브이엠씨홀딩스,12,2011,Annual,,,,,,,,
A900140,엘브이엠씨홀딩스,12,2012,Annual,,,,,,,,
A900140,엘브이엠씨홀딩스,12,2013,Annual,,,,,,,,
A900140,엘브이엠씨홀딩스,12,2014,Annual,,,,,,,,
A900140,엘브이엠씨홀딩스,12,2015,Annual,,,,,,,,
A900140,엘브이엠씨홀딩스,12,2016,Annual,,,,,,,,
A900140,엘브이엠씨홀딩스,12,2017,Annual,,,,,,,,
A900140,엘브이엠씨홀딩스,12,2018,Annual,,,,,,,,
A900140,엘브이엠씨홀딩스,12,2019,Annual,,,,,,,,
A900140,엘브이엠씨홀딩스,12,2020,Annual,,,,,,,,
A900140,엘브이엠씨홀딩스,12,2021,Annual,,,,,,,,
A900140,엘브이엠씨홀딩스,12,2022,Annual,,,,,,,,
A006220,제주은행,12,2011,Annual,3.34,32.07,"31,045,000",,"22,412,000",,"247,872,000","29,449,000"
A006220,제주은행,12,2012,Annual,-0.42,-0.77,"30,807,000",,"23,042,000",,"277,894,000","30,340,000"
A006220,제주은행,12,2013,Annual,-12.11,-18.44,"25,126,000",,"20,483,000",,"292,095,000","33,832,000"
A006220,제주은행,12,2014,Annual,-5.52,-30.10,"17,563,000",,"13,856,000",,"305,481,000","35,726,000"
A006220,제주은행,12,2015,Annual,-2.48,44.71,"25,415,000",,"19,397,000",,"318,021,000","37,083,000"
A006220,제주은행,12,2016,Annual,16.40,22.76,"31,200,000",,"25,160,000",,"335,651,000","39,219,000"
A006220,제주은행,12,2017,Annual,10.75,8.04,"33,709,000",,"25,143,000",,"404,801,000","38,884,000"
A006220,제주은행,12,2018,Annual,9.07,6.09,"35,763,000",,"27,446,000",,"472,992,000","39,239,000"
A006220,제주은행,12,2019,Annual,4.54,4.00,"37,193,000",,"27,934,000",,"497,704,000","46,317,000"
A006220,제주은행,12,2020,Annual,-9.19,-41.84,"21,631,000",,"17,521,000",,"509,441,000","43,594,000"
A006220,제주은행,12,2021,Annual,0.73,4.49,"22,602,000",,"18,446,000",,"515,945,000","42,616,000"
A006220,제주은행,12,2022,Annual,38.53,19.55,"27,020,000",,"22,820,000",,"521,854,000","45,782,000"
A126560,현대퓨처넷,12,2011,Annual,5.98,-7.70,"7,540,636",,"12,625,512",,"350,523,760","20,302,100"
A126560,현대퓨처넷,12,2012,Annual,8.98,35.74,"10,235,542",,"24,711,664",,"375,388,843","17,912,289"
A126560,현대퓨처넷,12,2013,Annual,0.37,-11.38,"9,070,707",,"25,144,766",,"396,198,652","15,715,705"
A126560,현대퓨처넷,12,2014,Annual,0.22,-2.97,"8,801,442",,"13,582,079",,"404,949,292","13,922,154"
A126560,현대퓨처넷,12,2015,Annual,0.42,-32.79,"5,915,482",,"10,478,833",,"410,937,380","12,024,281"
A126560,현대퓨처넷,12,2016,Annual,124.78,123.95,"13,247,535",,"9,434,794",,"621,752,822","121,803,502"
A126560,현대퓨처넷,12,2017,Annual,188.00,263.53,"48,159,010",,"42,370,471",,"661,247,895","122,409,400"
A126560,현대퓨처넷,12,2018,Annual,-0.20,-4.67,"45,909,466",,"35,286,191",,"701,677,094","109,661,527"
A126560,현대퓨처넷,12,2019,Annual,-0.58,-13.44,"39,739,161",,"37,061,880",,"728,443,190","113,156,902"
A126560,현대퓨처넷,12,2020,Annual,-93.08,적전,"-4,159,153",,"-23,631,754",,"697,114,346","1,876,680"
A126560,현대퓨처넷,12,2021,Annual,81.69,적지,"-2,320,399",,"94,048,402",,"782,289,840","18,606,383"
A126560,현대퓨처넷,12,2022,Annual,62.42,흑전,"1,442,667",,"-10,034,174",,"762,810,324","18,120,744"
A034310,NICE,12,2011,Annual,98.29,흑전,"8,706,349",,"6,505,010",,"257,761,410","20,155,329"
A034310,NICE,12,2012,Annual,16.39,52.10,"13,242,409",,"17,518,136",,"316,297,089","9,377,050"
A034310,NICE,12,2013,Annual,-24.30,-49.35,"6,707,279",,"8,548,366",,"320,113,373","20,086,656"
A034310,NICE,12,2014,Annual,1.09,-18.27,"5,482,042",,"8,735,163",,"324,733,065","24,628,999"
A034310,NICE,12,2015,Annual,22.14,48.67,"8,149,951",,"6,822,102",,"310,980,541","22,792,798"
A034310,NICE,12,2016,Annual,10.99,87.84,"15,308,860",,"18,359,912",,"325,078,660","20,630,682"
A034310,NICE,12,2017,Annual,11.18,19.36,"18,273,165",,"5,118,791",,"325,609,688","18,897,288"
A034310,NICE,12,2018,Annual,7.65,23.77,"22,616,230",,"-16,465,295",,"336,349,524","19,967,663"
A034310,NICE,12,2019,Annual,10.77,21.45,"27,467,348",,"5,118,265",,"334,729,120","20,486,082"
A034310,NICE,12,2020,Annual,-12.74,-30.11,"19,195,664",,"-14,069,974",,"312,370,564","19,133,203"
A034310,NICE,12,2021,Annual,10.96,13.80,"21,844,330",,"25,209,707",,"322,788,373","22,172,649"
A034310,NICE,12,2022,Annual,10.14,13.92,"24,885,987",,"-6,797,228",,"298,538,343","25,745,967"
A001820,삼화콘덴서,12,2011,Annual,-10.21,-78.16,"2,367,930",,"887,984",,"46,534,440","57,002,559"
A001820,삼화콘덴서,12,2012,Annual,-1.70,3.42,"2,448,920",,"1,233,974",,"47,965,706","51,174,120"
A001820,삼화콘덴서,12,2013,Annual,3.80,-42.64,"1,404,751",,"60,500",,"49,037,555","47,461,532"
A001820,삼화콘덴서,12,2014,Annual,-9.13,적전,"-7,199,811",,"-8,255,514",,"39,118,114","39,813,954"
A001820,삼화콘덴서,12,2015,Annual,4.64,흑전,"1,782,536",,"1,902,268",,"40,588,997","34,155,247"
A001820,삼화콘덴서,12,2016,Annual,10.47,203.42,"5,408,650",,"3,971,880",,"44,625,106","30,803,285"
A001820,삼화콘덴서,12,2017,Annual,19.49,230.01,"17,849,297",,"13,857,251",,"59,758,287","36,450,326"
A001820,삼화콘덴서,12,2018,Annual,47.68,335.91,"77,807,732",,"60,861,616",,"117,305,260","57,903,124"
A001820,삼화콘덴서,12,2019,Annual,-17.11,-58.67,"32,158,957",,"28,236,815",,"140,721,656","91,419,845"
A001820,삼화콘덴서,12,2020,Annual,0.60,-29.63,"22,629,988",,"21,748,593",,"161,308,467","83,254,354"
A001820,삼화콘덴서,12,2021,Annual,11.87,26.57,"28,642,613",,"26,550,793",,"186,804,275","85,910,791"
A001820,삼화콘덴서,12,2022,Annual,-0.04,-14.00,"24,633,492",,"21,624,124",,"202,162,428","90,129,159"
A071320,지역난방공사,12,2011,Annual,38.37,-42.00,"78,590,033",,"15,745,932",,"1,400,703,614","3,534,329,708"
A071320,지역난방공사,12,2012,Annual,30.72,194.11,"231,141,753",,"153,056,471",,"1,551,754,006","3,695,213,119"
A071320,지역난방공사,12,2013,Annual,2.22,-7.68,"213,387,116",,"115,759,335",,"1,600,531,220","4,209,766,413"
A071320,지역난방공사,12,2014,Annual,-10.86,-59.90,"85,557,959",,"66,301,834",,"1,633,131,474","3,952,796,137"
A071320,지역난방공사,12,2015,Annual,-15.50,145.37,"209,935,646",,"115,819,123",,"1,721,654,077","4,209,509,227"
A071320,지역난방공사,12,2016,Annual,-14.09,-23.00,"161,656,016",,"126,707,327",,"1,805,003,172","4,536,404,017"
A071320,지역난방공사,12,2017,Annual,6.66,-25.89,"119,796,040",,"69,878,133",,"1,829,732,553","4,908,266,648"
A071320,지역난방공사,12,2018,Annual,35.59,-87.88,"14,523,005",,"-226,523,717",,"1,560,152,486","4,779,888,351"
A071320,지역난방공사,12,2019,Annual,-4.80,182.01,"40,956,466",,"-25,579,851",,"1,529,393,588","4,954,969,645"
A071320,지역난방공사,12,2020,Annual,-11.36,219.59,"130,891,176",,"27,936,391",,"1,803,734,802","5,079,269,426"
A071320,지역난방공사,12,2021,Annual,20.86,-71.11,"37,809,043",,"21,459,011",,"1,823,178,843","5,347,152,212"
A071320,지역난방공사,12,2022,Annual,64.50,적전,"-403,951,072",,"-183,875,522",,"1,662,206,499","5,795,776,422"
A200880,서연이화,12,2011,Annual,,,,,,,,
A200880,서연이화,12,2012,Annual,,,,,,,,
A200880,서연이화,12,2013,Annual,,,,,,,,
A200880,서연이화,12,2014,Annual,,,"-854,726",,"13,669,706",,"301,693,074","146,081,371"
A200880,서연이화,12,2015,Annual,122.13,흑전,"47,701,455",,"49,918,432",,"345,745,523","158,017,277"
A200880,서연이화,12,2016,Annual,-3.87,-33.31,"31,810,686",,"43,531,762",,"390,024,328","158,758,111"
A200880,서연이화,12,2017,Annual,-8.99,적전,"-17,073,574",,"28,832,917",,"677,081,009","151,002,594"
A200880,서연이화,12,2018,Annual,0.93,흑전,"3,841,642",,"-8,117,231",,"660,584,522","144,815,125"
A200880,서연이화,12,2019,Annual,2.99,524.87,"24,005,238",,"-64,811,428",,"608,804,158","158,880,173"
A200880,서연이화,12,2020,Annual,6.17,72.89,"41,502,355",,"-10,132,003",,"601,964,542","141,563,482"
A200880,서연이화,12,2021,Annual,5.29,13.62,"47,154,997",,"28,085,982",,"665,259,368","140,666,334"
A200880,서연이화,12,2022,Annual,14.86,74.04,"82,070,425",,"49,602,489",,"716,522,629","142,268,504"
A017810,풀무원,12,2011,Annual,14.11,25.23,"36,661,426",,"25,325,254",,"149,384,106","4,935,586"
A017810,풀무원,12,2012,Annual,-23.34,-53.24,"17,141,695",,"7,215,416",,"154,840,071","6,562,116"
A017810,풀무원,12,2013,Annual,1.73,-6.57,"16,014,860",,"6,390,804",,"155,618,279","6,179,548"
A017810,풀무원,12,2014,Annual,36.25,100.05,"32,038,417",,"61,923,569",,"214,724,040","7,484,369"
A017810,풀무원,12,2015,Annual,-12.84,-28.24,"22,989,879",,"18,973,595",,"298,467,074","8,260,154"
A017810,풀무원,12,2016,Annual,6.62,6.96,"24,590,082",,"8,121,269",,"300,197,129","6,787,201"
A017810,풀무원,12,2017,Annual,6.39,-17.56,"20,272,373",,"12,179,503",,"303,828,473","8,325,585"
A017810,풀무원,12,2018,Annual,5.49,14.70,"23,253,226",,"15,829,160",,"383,365,482","13,408,675"
A017810,풀무원,12,2019,Annual,2.40,-47.00,"12,324,769",,"10,195,736",,"455,857,831","43,426,619"
A017810,풀무원,12,2020,Annual,37.37,64.73,"20,302,480",,"14,538,976",,"505,211,018","43,603,353"
A017810,풀무원,12,2021,Annual,7.31,20.17,"24,397,935",,"17,766,124",,"502,315,571","47,726,632"
A017810,풀무원,12,2022,Annual,5.90,12.51,"27,450,398",,"8,192,124",,"500,888,812","46,688,007"
A017940,E1,12,2011,Annual,21.45,154.12,"133,315,737",,"63,718,908",,"984,769,262","724,049,137"
A017940,E1,12,2012,Annual,2.33,-26.85,"97,515,886",,"71,659,530",,"1,047,687,854","746,161,515"
A017940,E1,12,2013,Annual,-4.88,14.51,"111,665,614",,"58,935,462",,"1,096,882,143","756,335,309"
A017940,E1,12,2014,Annual,-7.71,-28.26,"80,112,276",,"43,679,769",,"1,128,677,172","788,488,406"
A017940,E1,12,2015,Annual,-35.34,25.09,"100,215,384",,"77,688,185",,"1,195,725,239","780,718,299"
A017940,E1,12,2016,Annual,-9.81,-35.35,"64,785,815",,"52,856,110",,"1,233,182,282","756,020,137"
A017940,E1,12,2017,Annual,13.48,34.30,"87,006,745",,"63,939,714",,"1,283,894,876","776,129,885"
A017940,E1,12,2018,Annual,6.14,-91.15,"7,701,627",,"63,905,827",,"1,332,437,887","789,934,275"
A017940,E1,12,2019,Annual,0.52,"1,509.47","123,955,268",,"16,232,362",,"1,336,364,545","786,319,255"
A017940,E1,12,2020,Annual,-14.63,-43.46,"70,089,265",,"81,042,797",,"1,405,670,179","793,472,510"
A017940,E1,12,2021,Annual,32.81,적전,"-1,692,573",,"81,792,998",,"1,473,290,530","778,559,473"
A017940,E1,12,2022,Annual,60.45,흑전,"266,694,781",,"139,201,555",,"1,603,089,778","767,164,596"
A020000,한섬,12,2011,Annual,9.50,15.58,"94,203,458",,"80,511,184",,"614,315,457","77,390,999"
A020000,한섬,12,2012,Annual,0.06,-25.87,"69,834,257",,"63,016,013",,"670,794,323","97,824,292"
A020000,한섬,12,2013,Annual,-5.50,-19.84,"55,981,285",,"48,809,930",,"714,741,107","225,617,790"
A020000,한섬,12,2014,Annual,10.07,-7.53,"51,768,043",,"48,534,000",,"756,478,915","225,534,853"
A020000,한섬,12,2015,Annual,20.86,29.83,"67,209,544",,"77,695,416",,"825,509,287","253,854,830"
A020000,한섬,12,2016,Annual,15.43,9.84,"73,823,744",,"56,661,713",,"874,641,650","275,981,133"
A020000,한섬,12,2017,Annual,7.83,-0.77,"73,256,238",,"54,570,669",,"920,530,184","256,519,436"
A020000,한섬,12,2018,Annual,0.10,6.98,"78,365,964",,"69,801,795",,"985,857,091","227,267,644"
A020000,한섬,12,2019,Annual,29.73,22.18,"95,748,735",,"75,601,722",,"1,046,723,299","336,479,060"
A020000,한섬,12,2020,Annual,20.13,9.49,"104,834,528",,"86,495,695",,"1,126,492,408","323,577,997"
A020000,한섬,12,2021,Annual,15.90,52.30,"159,662,714",,"116,511,359",,"1,244,453,466","362,847,214"
A020000,한섬,12,2022,Annual,11.00,9.14,"174,260,144",,"125,065,962",,"1,345,088,757","403,380,843"
A011930,신성이엔지,12,2011,Annual,-15.88,적전,"-36,472,468",,"-32,889,455",,"151,615,459","187,530,990"
A011930,신성이엔지,12,2012,Annual,-19.64,적지,"-41,609,833",,"-64,678,948",,"67,178,072","175,150,648"
A011930,신성이엔지,12,2013,Annual,-4.55,적지,"-11,706,270",,"-26,587,731",,"44,152,010","161,585,596"
A011930,신성이엔지,12,2014,Annual,27.63,적지,"-3,004,233",,"-11,389,866",,"50,282,890","151,380,679"
A011930,신성이엔지,12,2015,Annual,-10.02,흑전,"7,631,086",,"-3,880,954",,"57,359,955","150,431,861"
A011930,신성이엔지,12,2016,Annual,24.21,적전,"-9,544,597",,"14,488,612",,"128,643,766","217,081,408"
A011930,신성이엔지,12,2017,Annual,130.08,적지,"-12,471,420",,"-46,165,865",,"82,987,669","212,234,174"
A011930,신성이엔지,12,2018,Annual,-34.22,적지,"-10,522,502",,"-6,749,700",,"98,856,717","137,393,398"
A011930,신성이엔지,12,2019,Annual,-15.91,흑전,"1,596,300",,"8,668,285",,"112,956,382","137,232,864"
A011930,신성이엔지,12,2020,Annual,36.11,610.18,"11,336,551",,"-19,883,902",,"176,363,033","90,591,932"
A011930,신성이엔지,12,2021,Annual,-10.20,적전,"-5,390,425",,"-22,776,018",,"181,520,555","95,981,747"
A011930,신성이엔지,12,2022,Annual,48.57,흑전,"11,866,394",,"4,586,002",,"156,366,392","200,962,947"
A093050,LF,12,2011,Annual,27.26,14.57,"141,273,701",,"108,090,536",,"836,144,983","342,450,037"
A093050,LF,12,2012,Annual,-1.51,-28.08,"101,600,039",,"80,671,390",,"904,878,675","338,118,489"
A093050,LF,12,2013,Annual,1.92,7.36,"109,079,949",,"87,001,753",,"981,050,493","327,272,884"
A093050,LF,12,2014,Annual,-2.20,2.31,"111,599,741",,"87,244,470",,"1,003,188,088","319,455,132"
A093050,LF,12,2015,Annual,3.22,-18.83,"90,585,066",,"55,927,178",,"1,043,073,452","298,978,585"
A093050,LF,12,2016,Annual,-3.50,9.32,"99,023,881",,"56,260,008",,"1,082,969,127","278,613,509"
A093050,LF,12,2017,Annual,0.68,16.18,"115,047,367",,"73,176,969",,"1,120,390,995","331,440,906"
A093050,LF,12,2018,Annual,1.84,-3.64,"110,862,730",,"85,508,727",,"1,186,282,646","338,743,732"
A093050,LF,12,2019,Annual,-0.67,-18.44,"90,424,899",,"73,927,069",,"1,243,180,957","407,914,040"
A093050,LF,12,2020,Annual,-20.59,-47.23,"47,719,772",,"39,683,151",,"1,258,493,941","343,702,214"
A093050,LF,12,2021,Annual,2.65,63.50,"78,023,474",,"142,952,794",,"1,385,057,544","306,207,775"
A093050,LF,12,2022,Annual,11.04,-2.88,"75,779,686",,"155,782,948",,"1,517,767,844","294,638,024"
A058650,세아홀딩스,12,2011,Annual,141.90,89.58,"29,848,955",,"9,266,652",,"868,545,157","4,538,216"
A058650,세아홀딩스,12,2012,Annual,9.25,-40.04,"17,897,771",,"5,225,435",,"862,914,023","1,307,311"
A058650,세아홀딩스,12,2013,Annual,-37.47,적전,"-107,036,148",,"-117,217,634",,"744,134,931","2,131,498"
A058650,세아홀딩스,12,2014,Annual,114.25,흑전,"74,593,488",,"55,323,534",,"802,938,491","2,314,879"
A058650,세아홀딩스,12,2015,Annual,-45.09,-56.88,"32,167,692",,"31,190,052",,"840,595,553","838,174"
A058650,세아홀딩스,12,2016,Annual,-3.10,-5.10,"30,527,083",,"29,910,437",,"859,747,751","560,097"
A058650,세아홀딩스,12,2017,Annual,-0.60,-3.80,"29,368,123",,"41,040,321",,"891,936,861","303,843"
A058650,세아홀딩스,12,2018,Annual,23.86,15.88,"34,031,400",,"32,441,902",,"918,573,225","1,338,346"
A058650,세아홀딩스,12,2019,Annual,-5.59,-6.90,"31,682,990",,"48,800,020",,"957,917,426","332,093"
A058650,세아홀딩스,12,2020,Annual,42.35,76.84,"56,028,721",,"28,649,949",,"974,198,880","188,595"
A058650,세아홀딩스,12,2021,Annual,-25.59,-30.95,"38,688,852",,"-37,825,092",,"921,942,675","90,897"
A058650,세아홀딩스,12,2022,Annual,6.65,2.44,"39,633,585",,"68,005,571",,"977,891,105","490,830"
A003000,부광약품,12,2011,Annual,-43.96,-78.26,"8,632,791",,"6,406,125",,"191,044,815","73,084,214"
A003000,부광약품,12,2012,Annual,45.75,148.36,"21,440,383",,"16,511,915",,"196,232,855","68,158,870"
A003000,부광약품,12,2013,Annual,-11.34,7.24,"22,992,530",,"18,313,911",,"199,891,414","64,517,492"
A003000,부광약품,12,2014,Annual,8.07,21.70,"27,981,774",,"23,502,820",,"208,724,886","62,739,828"
A003000,부광약품,12,2015,Annual,0.16,-13.72,"24,142,888",,"34,130,172",,"233,025,388","58,041,904"
A003000,부광약품,12,2016,Annual,0.32,-31.72,"16,484,547",,"20,400,992",,"227,198,916","57,491,776"
A003000,부광약품,12,2017,Annual,5.63,-8.23,"15,128,296",,"14,780,711",,"227,136,324","57,034,609"
A003000,부광약품,12,2018,Annual,28.35,128.31,"34,538,802",,"151,069,818",,"426,394,421","115,087,918"
A003000,부광약품,12,2019,Annual,-13.79,-64.51,"12,259,061",,"-3,472,792",,"342,942,040","113,124,709"
A003000,부광약품,12,2020,Annual,0.09,-30.72,"8,493,207",,"-5,505,151",,"296,734,858","104,555,981"
A003000,부광약품,12,2021,Annual,9.32,54.99,"13,163,431",,"2,438,250",,"311,093,794","122,889,732"
A003000,부광약품,12,2022,Annual,4.79,-6.39,"12,322,107",,"2,041,623",,"310,198,606","120,943,055"
A034120,SBS,12,2011,Annual,5.63,흑전,"82,902,020",,"58,037,245",,"533,338,919","329,459,272"
A034120,SBS,12,2012,Annual,5.06,-50.92,"40,687,026",,"28,891,809",,"549,019,915","332,884,739"
A034120,SBS,12,2013,Annual,-6.53,-30.22,"28,390,970",,"26,650,268",,"563,455,333","336,772,370"
A034120,SBS,12,2014,Annual,12.45,적전,"-12,918,261",,"-3,351,903",,"541,915,023","323,746,061"
A034120,SBS,12,2015,Annual,-2.90,흑전,"40,311,491",,"34,592,271",,"569,110,220","322,358,457"
A034120,SBS,12,2016,Annual,3.36,적전,"-8,910,316",,"-1,085,801",,"542,811,860","318,942,570"
A034120,SBS,12,2017,Annual,-7.62,흑전,"14,007,944",,"14,014,096",,"557,785,630","310,506,871"
A034120,SBS,12,2018,Annual,18.27,-95.07,"689,948",,"1,501,180",,"560,713,049","302,611,933"
A034120,SBS,12,2019,Annual,-13.98,767.44,"5,984,906",,"3,278,960",,"560,708,925","286,071,529"
A034120,SBS,12,2020,Annual,0.85,741.43,"50,358,562",,"-74,103,571",,"482,002,326","272,994,156"
A034120,SBS,12,2021,Annual,20.22,179.51,"140,759,732",,"107,674,645",,"594,308,426","268,859,507"
A034120,SBS,12,2022,Annual,11.30,1.84,"143,348,424",,"120,372,742",,"706,231,394","279,159,167"
A249420,일동제약,12,2011,Annual,,,,,,,,
A249420,일동제약,12,2012,Annual,,,,,,,,
A249420,일동제약,12,2013,Annual,,,,,,,,
A249420,일동제약,12,2014,Annual,,,,,,,,
A249420,일동제약,12,2015,Annual,,,,,,,,
A249420,일동제약,12,2016,Annual,,,"14,818,459",,"12,604,787",,"268,439,806","236,022,261"
A249420,일동제약,12,2017,Annual,128.66,67.86,"24,874,882",,"19,385,372",,"283,907,093","228,217,648"
A249420,일동제약,12,2018,Annual,9.34,10.83,"27,568,805",,"12,116,166",,"275,860,913","227,443,926"
