Symbol,Name,결산월,회계년,주기,총자본(천원)
A003570,SNT다이내믹스,12,2011,Annual,"770,528,785"
A003570,SNT다이내믹스,12,2012,Annual,"794,525,820"
A003570,SNT다이내믹스,12,2013,Annual,"672,715,945"
A003570,SNT다이내믹스,12,2014,Annual,"654,291,143"
A003570,SNT다이내믹스,12,2015,Annual,"677,592,870"
A003570,SNT다이내믹스,12,2016,Annual,"653,543,942"
A003570,SNT다이내믹스,12,2017,Annual,"604,527,815"
A003570,SNT다이내믹스,12,2018,Annual,"607,504,995"
A003570,SNT다이내믹스,12,2019,Annual,"617,104,339"
A003570,SNT다이내믹스,12,2020,Annual,"597,448,876"
A003570,SNT다이내믹스,12,2021,Annual,"652,949,491"
A003570,SNT다이내믹스,12,2022,Annual,"659,055,290"
A014830,유니드,12,2011,Annual,"475,029,204"
A014830,유니드,12,2012,Annual,"471,831,482"
A014830,유니드,12,2013,Annual,"494,311,930"
A014830,유니드,12,2014,Annual,"529,567,498"
A014830,유니드,12,2015,Annual,"607,188,056"
A014830,유니드,12,2016,Annual,"631,742,243"
A014830,유니드,12,2017,Annual,"649,487,265"
A014830,유니드,12,2018,Annual,"655,427,112"
A014830,유니드,12,2019,Annual,"708,808,899"
A014830,유니드,12,2020,Annual,"781,997,903"
A014830,유니드,12,2021,Annual,"993,090,904"
A014830,유니드,12,2022,Annual,"901,552,166"
A090460,비에이치,12,2011,Annual,"59,862,780"
A090460,비에이치,12,2012,Annual,"70,700,646"
A090460,비에이치,12,2013,Annual,"89,099,144"
A090460,비에이치,12,2014,Annual,"101,641,685"
A090460,비에이치,12,2015,Annual,"107,555,366"
A090460,비에이치,12,2016,Annual,"106,034,055"
A090460,비에이치,12,2017,Annual,"152,757,239"
A090460,비에이치,12,2018,Annual,"187,910,520"
A090460,비에이치,12,2019,Annual,"279,458,070"
A090460,비에이치,12,2020,Annual,"316,977,273"
A090460,비에이치,12,2021,Annual,"407,976,854"
A090460,비에이치,12,2022,Annual,"577,975,229"
A229640,LS에코에너지,12,2011,Annual,
A229640,LS에코에너지,12,2012,Annual,
A229640,LS에코에너지,12,2013,Annual,
A229640,LS에코에너지,12,2014,Annual,
A229640,LS에코에너지,12,2015,Annual,"113,850,713"
A229640,LS에코에너지,12,2016,Annual,"130,013,244"
A229640,LS에코에너지,12,2017,Annual,"133,473,407"
A229640,LS에코에너지,12,2018,Annual,"143,634,703"
A229640,LS에코에너지,12,2019,Annual,"161,228,451"
A229640,LS에코에너지,12,2020,Annual,"148,892,718"
A229640,LS에코에너지,12,2021,Annual,"172,382,606"
A229640,LS에코에너지,12,2022,Annual,"158,062,468"
A000070,삼양홀딩스,12,2011,Annual,"1,297,689,471"
A000070,삼양홀딩스,12,2012,Annual,"1,662,955,202"
A000070,삼양홀딩스,12,2013,Annual,"1,658,209,300"
A000070,삼양홀딩스,12,2014,Annual,"1,654,389,538"
A000070,삼양홀딩스,12,2015,Annual,"1,796,363,081"
A000070,삼양홀딩스,12,2016,Annual,"1,850,631,550"
A000070,삼양홀딩스,12,2017,Annual,"1,939,787,634"
A000070,삼양홀딩스,12,2018,Annual,"2,001,941,981"
A000070,삼양홀딩스,12,2019,Annual,"2,029,506,524"
A000070,삼양홀딩스,12,2020,Annual,"2,155,786,614"
A000070,삼양홀딩스,12,2021,Annual,"2,425,406,928"
A000070,삼양홀딩스,12,2022,Annual,"2,523,510,512"
A005180,빙그레,12,2011,Annual,"397,028,415"
A005180,빙그레,12,2012,Annual,"438,516,654"
A005180,빙그레,12,2013,Annual,"467,605,197"
A005180,빙그레,12,2014,Annual,"484,011,944"
A005180,빙그레,12,2015,Annual,"517,163,085"
A005180,빙그레,12,2016,Annual,"521,755,634"
A005180,빙그레,12,2017,Annual,"528,845,661"
A005180,빙그레,12,2018,Annual,"545,076,279"
A005180,빙그레,12,2019,Annual,"571,139,576"
A005180,빙그레,12,2020,Annual,"589,531,144"
A005180,빙그레,12,2021,Annual,"557,875,781"
A005180,빙그레,12,2022,Annual,"575,768,975"
A033240,자화전자,12,2011,Annual,"151,860,569"
A033240,자화전자,12,2012,Annual,"202,226,585"
A033240,자화전자,12,2013,Annual,"240,016,022"
A033240,자화전자,12,2014,Annual,"259,354,432"
A033240,자화전자,12,2015,Annual,"274,901,842"
A033240,자화전자,12,2016,Annual,"284,689,274"
A033240,자화전자,12,2017,Annual,"283,630,884"
A033240,자화전자,12,2018,Annual,"276,961,702"
A033240,자화전자,12,2019,Annual,"278,601,830"
A033240,자화전자,12,2020,Annual,"272,453,013"
A033240,자화전자,12,2021,Annual,"298,744,499"
A033240,자화전자,12,2022,Annual,"343,157,742"
A178920,PI첨단소재,12,2011,Annual,"193,311,476"
A178920,PI첨단소재,12,2012,Annual,"208,728,437"
A178920,PI첨단소재,12,2013,Annual,"212,119,637"
A178920,PI첨단소재,12,2014,Annual,"193,671,371"
A178920,PI첨단소재,12,2015,Annual,"210,592,255"
A178920,PI첨단소재,12,2016,Annual,"228,551,182"
A178920,PI첨단소재,12,2017,Annual,"248,219,728"
A178920,PI첨단소재,12,2018,Annual,"258,714,318"
A178920,PI첨단소재,12,2019,Annual,"251,285,863"
A178920,PI첨단소재,12,2020,Annual,"282,886,689"
A178920,PI첨단소재,12,2021,Annual,"325,888,936"
A178920,PI첨단소재,12,2022,Annual,"341,453,217"
A007700,F&F홀딩스,12,2011,Annual,"164,919,175"
A007700,F&F홀딩스,12,2012,Annual,"170,676,876"
A007700,F&F홀딩스,12,2013,Annual,"177,507,518"
A007700,F&F홀딩스,12,2014,Annual,"189,525,033"
A007700,F&F홀딩스,12,2015,Annual,"199,638,917"
A007700,F&F홀딩스,12,2016,Annual,"226,705,516"
A007700,F&F홀딩스,12,2017,Annual,"295,955,407"
A007700,F&F홀딩스,12,2018,Annual,"394,790,392"
A007700,F&F홀딩스,12,2019,Annual,"483,731,960"
A007700,F&F홀딩스,12,2020,Annual,"551,723,622"
A007700,F&F홀딩스,12,2021,Annual,"2,503,909,382"
A007700,F&F홀딩스,12,2022,Annual,"2,889,031,983"
A460860,동국제강,12,2011,Annual,
A460860,동국제강,12,2012,Annual,
A460860,동국제강,12,2013,Annual,
A460860,동국제강,12,2014,Annual,
A460860,동국제강,12,2015,Annual,
A460860,동국제강,12,2016,Annual,
A460860,동국제강,12,2017,Annual,
A460860,동국제강,12,2018,Annual,
A460860,동국제강,12,2019,Annual,
A460860,동국제강,12,2020,Annual,
A460860,동국제강,12,2021,Annual,
A460860,동국제강,12,2022,Annual,
A002030,아세아,12,2011,Annual,"1,052,993,140"
A002030,아세아,12,2012,Annual,"1,088,226,959"
A002030,아세아,12,2013,Annual,"1,150,878,007"
A002030,아세아,12,2014,Annual,"1,162,533,924"
A002030,아세아,12,2015,Annual,"1,161,697,172"
A002030,아세아,12,2016,Annual,"1,225,090,202"
A002030,아세아,12,2017,Annual,"1,262,903,681"
A002030,아세아,12,2018,Annual,"1,383,842,591"
A002030,아세아,12,2019,Annual,"1,460,934,466"
A002030,아세아,12,2020,Annual,"1,527,649,251"
A002030,아세아,12,2021,Annual,"1,716,215,805"
A002030,아세아,12,2022,Annual,"1,864,777,074"
A030610,교보증권,3,2011,Annual,"580,386,967"
A030610,교보증권,3,2012,Annual,"586,164,241"
A030610,교보증권,12,2013,Annual,"588,571,030"
A030610,교보증권,12,2014,Annual,"614,641,204"
A030610,교보증권,12,2015,Annual,"686,096,667"
A030610,교보증권,12,2016,Annual,"745,603,824"
A030610,교보증권,12,2017,Annual,"815,851,057"
A030610,교보증권,12,2018,Annual,"881,434,278"
A030610,교보증권,12,2019,Annual,"960,912,228"
A030610,교보증권,12,2020,Annual,"1,263,326,104"
A030610,교보증권,12,2021,Annual,"1,394,930,745"
A030610,교보증권,12,2022,Annual,"1,561,798,197"
A017960,한국카본,12,2011,Annual,"185,553,661"
A017960,한국카본,12,2012,Annual,"221,275,768"
A017960,한국카본,12,2013,Annual,"233,996,535"
A017960,한국카본,12,2014,Annual,"282,235,233"
A017960,한국카본,12,2015,Annual,"281,885,782"
A017960,한국카본,12,2016,Annual,"316,040,818"
A017960,한국카본,12,2017,Annual,"310,322,185"
A017960,한국카본,12,2018,Annual,"303,701,655"
A017960,한국카본,12,2019,Annual,"312,718,544"
A017960,한국카본,12,2020,Annual,"380,530,832"
A017960,한국카본,12,2021,Annual,"388,999,342"
A017960,한국카본,12,2022,Annual,"404,167,834"
A286940,롯데정보통신,12,2011,Annual,
A286940,롯데정보통신,12,2012,Annual,
A286940,롯데정보통신,12,2013,Annual,
A286940,롯데정보통신,12,2014,Annual,
A286940,롯데정보통신,12,2015,Annual,
A286940,롯데정보통신,12,2016,Annual,
A286940,롯데정보통신,12,2017,Annual,"217,589,726"
A286940,롯데정보통신,12,2018,Annual,"366,495,654"
A286940,롯데정보통신,12,2019,Annual,"390,410,050"
A286940,롯데정보통신,12,2020,Annual,"413,349,715"
A286940,롯데정보통신,12,2021,Annual,"433,244,932"
A286940,롯데정보통신,12,2022,Annual,"453,951,220"
A003160,디아이,12,2011,Annual,"108,768,187"
A003160,디아이,12,2012,Annual,"107,479,365"
A003160,디아이,12,2013,Annual,"113,967,596"
A003160,디아이,12,2014,Annual,"117,062,535"
A003160,디아이,12,2015,Annual,"115,513,648"
A003160,디아이,12,2016,Annual,"114,536,969"
A003160,디아이,12,2017,Annual,"131,839,923"
A003160,디아이,12,2018,Annual,"142,294,522"
A003160,디아이,12,2019,Annual,"140,408,322"
A003160,디아이,12,2020,Annual,"136,488,940"
A003160,디아이,12,2021,Annual,"152,058,573"
A003160,디아이,12,2022,Annual,"163,379,236"
A003470,유안타증권,3,2011,Annual,"1,321,777,339"
A003470,유안타증권,3,2012,Annual,"1,310,437,281"
A003470,유안타증권,12,2013,Annual,"898,095,774"
A003470,유안타증권,12,2014,Annual,"919,589,520"
A003470,유안타증권,12,2015,Annual,"989,706,395"
A003470,유안타증권,12,2016,Annual,"1,032,717,348"
A003470,유안타증권,12,2017,Annual,"1,099,429,700"
A003470,유안타증권,12,2018,Annual,"1,189,538,362"
A003470,유안타증권,12,2019,Annual,"1,263,806,594"
A003470,유안타증권,12,2020,Annual,"1,386,996,447"
A003470,유안타증권,12,2021,Annual,"1,525,053,921"
A003470,유안타증권,12,2022,Annual,"1,557,126,540"
A383800,LX홀딩스,12,2011,Annual,
A383800,LX홀딩스,12,2012,Annual,
A383800,LX홀딩스,12,2013,Annual,
A383800,LX홀딩스,12,2014,Annual,
A383800,LX홀딩스,12,2015,Annual,
A383800,LX홀딩스,12,2016,Annual,
A383800,LX홀딩스,12,2017,Annual,
A383800,LX홀딩스,12,2018,Annual,
A383800,LX홀딩스,12,2019,Annual,
A383800,LX홀딩스,12,2020,Annual,
A383800,LX홀딩스,12,2021,Annual,"1,414,669,000"
A383800,LX홀딩스,12,2022,Annual,"1,611,093,000"
A475150,SK이터닉스,12,2011,Annual,
A475150,SK이터닉스,12,2012,Annual,
A475150,SK이터닉스,12,2013,Annual,
A475150,SK이터닉스,12,2014,Annual,
A475150,SK이터닉스,12,2015,Annual,
A475150,SK이터닉스,12,2016,Annual,
A475150,SK이터닉스,12,2017,Annual,
A475150,SK이터닉스,12,2018,Annual,
A475150,SK이터닉스,12,2019,Annual,
A475150,SK이터닉스,12,2020,Annual,
A475150,SK이터닉스,12,2021,Annual,
A475150,SK이터닉스,12,2022,Annual,
A145990,삼양사,12,2011,Annual,"400,265,629"
A145990,삼양사,12,2012,Annual,"410,106,068"
A145990,삼양사,12,2013,Annual,"430,743,589"
A145990,삼양사,12,2014,Annual,"575,412,380"
A145990,삼양사,12,2015,Annual,"703,359,229"
A145990,삼양사,12,2016,Annual,"1,166,023,799"
A145990,삼양사,12,2017,Annual,"1,246,306,182"
A145990,삼양사,12,2018,Annual,"1,265,961,105"
A145990,삼양사,12,2019,Annual,"1,294,469,874"
A145990,삼양사,12,2020,Annual,"1,352,982,855"
A145990,삼양사,12,2021,Annual,"1,425,937,025"
A145990,삼양사,12,2022,Annual,"1,530,989,770"
A018250,애경산업,12,2011,Annual,"82,971,251"
A018250,애경산업,12,2012,Annual,"85,739,023"
A018250,애경산업,12,2013,Annual,"56,482,157"
A018250,애경산업,12,2014,Annual,"58,663,812"
A018250,애경산업,12,2015,Annual,"69,806,436"
A018250,애경산업,12,2016,Annual,"86,818,948"
A018250,애경산업,12,2017,Annual,"117,780,359"
A018250,애경산업,12,2018,Annual,"309,108,571"
A018250,애경산업,12,2019,Annual,"338,497,730"
A018250,애경산업,12,2020,Annual,"333,042,423"
A018250,애경산업,12,2021,Annual,"346,231,354"
A018250,애경산업,12,2022,Annual,"358,973,695"
A002240,고려제강,12,2011,Annual,"1,271,781,246"
A002240,고려제강,12,2012,Annual,"1,259,039,466"
A002240,고려제강,12,2013,Annual,"1,270,865,278"
A002240,고려제강,12,2014,Annual,"1,473,771,316"
A002240,고려제강,12,2015,Annual,"1,456,028,586"
A002240,고려제강,12,2016,Annual,"1,482,333,327"
A002240,고려제강,12,2017,Annual,"1,458,299,224"
A002240,고려제강,12,2018,Annual,"1,457,078,456"
A002240,고려제강,12,2019,Annual,"1,470,849,847"
A002240,고려제강,12,2020,Annual,"1,462,938,303"
A002240,고려제강,12,2021,Annual,"1,638,109,905"
A002240,고려제강,12,2022,Annual,"1,727,522,159"
A012630,HDC,12,2011,Annual,"2,482,817,710"
A012630,HDC,12,2012,Annual,"2,427,813,570"
A012630,HDC,12,2013,Annual,"2,202,327,376"
A012630,HDC,12,2014,Annual,"2,272,942,498"
A012630,HDC,12,2015,Annual,"2,470,972,078"
A012630,HDC,12,2016,Annual,"2,754,901,863"
A012630,HDC,12,2017,Annual,"2,962,479,201"
A012630,HDC,12,2018,Annual,"2,106,090,484"
A012630,HDC,12,2019,Annual,"2,351,210,377"
A012630,HDC,12,2020,Annual,"4,345,245,649"
A012630,HDC,12,2021,Annual,"4,804,806,801"
A012630,HDC,12,2022,Annual,"4,832,838,799"
A005610,SPC삼립,12,2011,Annual,"157,523,628"
A005610,SPC삼립,12,2012,Annual,"177,520,596"
A005610,SPC삼립,12,2013,Annual,"196,088,015"
A005610,SPC삼립,12,2014,Annual,"223,561,056"
A005610,SPC삼립,12,2015,Annual,"253,751,204"
A005610,SPC삼립,12,2016,Annual,"292,335,920"
A005610,SPC삼립,12,2017,Annual,"280,023,819"
A005610,SPC삼립,12,2018,Annual,"313,951,379"
A005610,SPC삼립,12,2019,Annual,"322,737,724"
A005610,SPC삼립,12,2020,Annual,"302,995,316"
A005610,SPC삼립,12,2021,Annual,"335,030,718"
A005610,SPC삼립,12,2022,Annual,"389,108,878"
A200880,서연이화,12,2011,Annual,
A200880,서연이화,12,2012,Annual,
A200880,서연이화,12,2013,Annual,
A200880,서연이화,12,2014,Annual,"522,654,733"
A200880,서연이화,12,2015,Annual,"611,545,552"
A200880,서연이화,12,2016,Annual,"679,619,369"
A200880,서연이화,12,2017,Annual,"672,655,932"
A200880,서연이화,12,2018,Annual,"666,618,079"
A200880,서연이화,12,2019,Annual,"621,604,482"
A200880,서연이화,12,2020,Annual,"632,065,704"
A200880,서연이화,12,2021,Annual,"697,738,602"
A200880,서연이화,12,2022,Annual,"756,886,375"
A900140,엘브이엠씨홀딩스,12,2011,Annual,"95,237,337"
A900140,엘브이엠씨홀딩스,12,2012,Annual,"115,244,682"
A900140,엘브이엠씨홀딩스,12,2013,Annual,"272,230,065"
A900140,엘브이엠씨홀딩스,12,2014,Annual,"318,588,148"
A900140,엘브이엠씨홀딩스,12,2015,Annual,"385,315,832"
A900140,엘브이엠씨홀딩스,12,2016,Annual,"438,063,639"
A900140,엘브이엠씨홀딩스,12,2017,Annual,"397,717,716"
A900140,엘브이엠씨홀딩스,12,2018,Annual,"359,648,163"
A900140,엘브이엠씨홀딩스,12,2019,Annual,"325,929,130"
A900140,엘브이엠씨홀딩스,12,2020,Annual,"358,646,269"
A900140,엘브이엠씨홀딩스,12,2021,Annual,"432,709,496"
A900140,엘브이엠씨홀딩스,12,2022,Annual,"411,815,065"
A104700,한국철강,12,2011,Annual,"674,020,515"
A104700,한국철강,12,2012,Annual,"680,820,131"
A104700,한국철강,12,2013,Annual,"686,717,446"
A104700,한국철강,12,2014,Annual,"690,828,974"
A104700,한국철강,12,2015,Annual,"728,816,347"
A104700,한국철강,12,2016,Annual,"768,948,038"
A104700,한국철강,12,2017,Annual,"718,280,671"
A104700,한국철강,12,2018,Annual,"717,250,259"
A104700,한국철강,12,2019,Annual,"724,936,549"
A104700,한국철강,12,2020,Annual,"696,830,671"
A104700,한국철강,12,2021,Annual,"722,188,491"
A104700,한국철강,12,2022,Annual,"798,528,365"
A284740,쿠쿠홈시스,12,2011,Annual,
A284740,쿠쿠홈시스,12,2012,Annual,
A284740,쿠쿠홈시스,12,2013,Annual,
A284740,쿠쿠홈시스,12,2014,Annual,
A284740,쿠쿠홈시스,12,2015,Annual,
A284740,쿠쿠홈시스,12,2016,Annual,
A284740,쿠쿠홈시스,12,2017,Annual,"359,175,876"
A284740,쿠쿠홈시스,12,2018,Annual,"379,732,253"
A284740,쿠쿠홈시스,12,2019,Annual,"457,815,914"
A284740,쿠쿠홈시스,12,2020,Annual,"536,054,554"
A284740,쿠쿠홈시스,12,2021,Annual,"652,862,374"
A284740,쿠쿠홈시스,12,2022,Annual,"794,576,673"
A000370,한화손해보험,3,2011,Annual,"395,850,297"
A000370,한화손해보험,3,2012,Annual,"479,458,409"
A000370,한화손해보험,12,2013,Annual,"546,682,687"
A000370,한화손해보험,12,2014,Annual,"595,041,069"
A000370,한화손해보험,12,2015,Annual,"860,910,129"
A000370,한화손해보험,12,2016,Annual,"884,490,069"
A000370,한화손해보험,12,2017,Annual,"1,184,309,775"
A000370,한화손해보험,12,2018,Annual,"1,415,552,026"
A000370,한화손해보험,12,2019,Annual,"1,464,315,050"
A000370,한화손해보험,12,2020,Annual,"1,706,651,190"
A000370,한화손해보험,12,2021,Annual,"1,459,583,024"
A000370,한화손해보험,12,2022,Annual,"3,231,202,090"
A034310,NICE,12,2011,Annual,"322,296,904"
A034310,NICE,12,2012,Annual,"515,125,554"
A034310,NICE,12,2013,Annual,"570,818,310"
A034310,NICE,12,2014,Annual,"667,095,981"
A034310,NICE,12,2015,Annual,"695,351,005"
A034310,NICE,12,2016,Annual,"773,235,269"
A034310,NICE,12,2017,Annual,"877,935,795"
A034310,NICE,12,2018,Annual,"1,040,008,134"
A034310,NICE,12,2019,Annual,"1,223,621,083"
A034310,NICE,12,2020,Annual,"1,249,597,654"
A034310,NICE,12,2021,Annual,"1,320,444,968"
A034310,NICE,12,2022,Annual,"1,320,274,778"
A001820,삼화콘덴서,12,2011,Annual,"52,764,254"
A001820,삼화콘덴서,12,2012,Annual,"54,635,674"
A001820,삼화콘덴서,12,2013,Annual,"53,804,574"
A001820,삼화콘덴서,12,2014,Annual,"45,990,221"
A001820,삼화콘덴서,12,2015,Annual,"47,253,775"
A001820,삼화콘덴서,12,2016,Annual,"53,368,347"
A001820,삼화콘덴서,12,2017,Annual,"69,004,491"
A001820,삼화콘덴서,12,2018,Annual,"127,371,126"
A001820,삼화콘덴서,12,2019,Annual,"153,895,156"
A001820,삼화콘덴서,12,2020,Annual,"174,822,996"
A001820,삼화콘덴서,12,2021,Annual,"202,941,939"
A001820,삼화콘덴서,12,2022,Annual,"225,432,520"
A011930,신성이엔지,12,2011,Annual,"151,615,459"
A011930,신성이엔지,12,2012,Annual,"67,178,072"
A011930,신성이엔지,12,2013,Annual,"44,152,010"
A011930,신성이엔지,12,2014,Annual,"50,282,890"
A011930,신성이엔지,12,2015,Annual,"62,080,991"
A011930,신성이엔지,12,2016,Annual,"122,275,000"
A011930,신성이엔지,12,2017,Annual,"81,810,558"
A011930,신성이엔지,12,2018,Annual,"114,083,620"
A011930,신성이엔지,12,2019,Annual,"122,176,331"
A011930,신성이엔지,12,2020,Annual,"191,465,323"
A011930,신성이엔지,12,2021,Annual,"208,038,069"
A011930,신성이엔지,12,2022,Annual,"211,169,771"
A034120,SBS,12,2011,Annual,"548,800,733"
A034120,SBS,12,2012,Annual,"561,488,436"
A034120,SBS,12,2013,Annual,"569,956,948"
A034120,SBS,12,2014,Annual,"540,277,935"
A034120,SBS,12,2015,Annual,"568,227,689"
A034120,SBS,12,2016,Annual,"540,774,712"
A034120,SBS,12,2017,Annual,"562,992,278"
A034120,SBS,12,2018,Annual,"568,482,207"
A034120,SBS,12,2019,Annual,"647,118,029"
A034120,SBS,12,2020,Annual,"571,109,241"
A034120,SBS,12,2021,Annual,"721,597,359"
A034120,SBS,12,2022,Annual,"873,276,545"
A007460,에이프로젠,12,2011,Annual,"6,317,408"
A007460,에이프로젠,12,2012,Annual,"-7,285,759"
A007460,에이프로젠,12,2013,Annual,"3,857,802"
A007460,에이프로젠,12,2014,Annual,"16,364,769"
A007460,에이프로젠,12,2015,Annual,"30,860,221"
A007460,에이프로젠,12,2016,Annual,"35,316,582"
A007460,에이프로젠,12,2017,Annual,"149,556,099"
A007460,에이프로젠,12,2018,Annual,"195,511,563"
A007460,에이프로젠,12,2019,Annual,"517,535,654"
A007460,에이프로젠,12,2020,Annual,"690,039,882"
A007460,에이프로젠,12,2021,Annual,"-806,443"
A007460,에이프로젠,12,2022,Annual,"461,002,376"
A005810,풍산홀딩스,12,2011,Annual,"477,422,992"
A005810,풍산홀딩스,12,2012,Annual,"501,444,967"
A005810,풍산홀딩스,12,2013,Annual,"522,188,224"
A005810,풍산홀딩스,12,2014,Annual,"557,250,785"
A005810,풍산홀딩스,12,2015,Annual,"586,776,300"
A005810,풍산홀딩스,12,2016,Annual,"643,384,528"
A005810,풍산홀딩스,12,2017,Annual,"683,167,108"
A005810,풍산홀딩스,12,2018,Annual,"713,431,115"
A005810,풍산홀딩스,12,2019,Annual,"722,323,680"
A005810,풍산홀딩스,12,2020,Annual,"727,870,541"
A005810,풍산홀딩스,12,2021,Annual,"896,274,083"
A005810,풍산홀딩스,12,2022,Annual,"964,559,570"
A241590,화승엔터프라이즈,12,2011,Annual,
A241590,화승엔터프라이즈,12,2012,Annual,
A241590,화승엔터프라이즈,12,2013,Annual,
A241590,화승엔터프라이즈,12,2014,Annual,
A241590,화승엔터프라이즈,12,2015,Annual,"63,046,199"
A241590,화승엔터프라이즈,12,2016,Annual,"192,789,705"
A241590,화승엔터프라이즈,12,2017,Annual,"261,470,944"
A241590,화승엔터프라이즈,12,2018,Annual,"283,124,006"
A241590,화승엔터프라이즈,12,2019,Annual,"367,461,993"
A241590,화승엔터프라이즈,12,2020,Annual,"537,461,303"
A241590,화승엔터프라이즈,12,2021,Annual,"550,419,810"
A241590,화승엔터프라이즈,12,2022,Annual,"591,182,886"
A020000,한섬,12,2011,Annual,"704,159,573"
A020000,한섬,12,2012,Annual,"759,402,503"
A020000,한섬,12,2013,Annual,"795,318,746"
A020000,한섬,12,2014,Annual,"824,666,094"
A020000,한섬,12,2015,Annual,"831,368,237"
A020000,한섬,12,2016,Annual,"880,343,775"
A020000,한섬,12,2017,Annual,"925,470,427"
A020000,한섬,12,2018,Annual,"990,725,364"
A020000,한섬,12,2019,Annual,"1,045,554,282"
A020000,한섬,12,2020,Annual,"1,126,032,243"
A020000,한섬,12,2021,Annual,"1,240,419,894"
A020000,한섬,12,2022,Annual,"1,336,492,422"
A017940,E1,12,2011,Annual,"1,129,303,221"
A017940,E1,12,2012,Annual,"1,200,153,301"
A017940,E1,12,2013,Annual,"1,221,330,903"
A017940,E1,12,2014,Annual,"1,246,768,085"
A017940,E1,12,2015,Annual,"1,236,008,894"
A017940,E1,12,2016,Annual,"1,183,227,516"
A017940,E1,12,2017,Annual,"1,251,031,959"
A017940,E1,12,2018,Annual,"1,315,901,475"
A017940,E1,12,2019,Annual,"1,203,288,795"
A017940,E1,12,2020,Annual,"1,243,462,785"
A017940,E1,12,2021,Annual,"1,373,406,946"
A017940,E1,12,2022,Annual,"1,510,355,704"
A097520,엠씨넥스,12,2011,Annual,"41,582,993"
A097520,엠씨넥스,12,2012,Annual,"54,872,672"
A097520,엠씨넥스,12,2013,Annual,"63,124,907"
A097520,엠씨넥스,12,2014,Annual,"76,988,177"
A097520,엠씨넥스,12,2015,Annual,"91,002,740"
A097520,엠씨넥스,12,2016,Annual,"63,603,765"
A097520,엠씨넥스,12,2017,Annual,"98,018,387"
A097520,엠씨넥스,12,2018,Annual,"129,708,990"
A097520,엠씨넥스,12,2019,Annual,"224,567,082"
A097520,엠씨넥스,12,2020,Annual,"252,934,743"
A097520,엠씨넥스,12,2021,Annual,"298,966,196"
A097520,엠씨넥스,12,2022,Annual,"309,066,578"
A001200,유진투자증권,3,2011,Annual,"543,758,376"
A001200,유진투자증권,3,2012,Annual,"495,102,693"
A001200,유진투자증권,12,2013,Annual,"484,856,871"
A001200,유진투자증권,12,2014,Annual,"569,825,247"
A001200,유진투자증권,12,2015,Annual,"613,516,738"
A001200,유진투자증권,12,2016,Annual,"664,384,015"
A001200,유진투자증권,12,2017,Annual,"707,988,315"
A001200,유진투자증권,12,2018,Annual,"751,699,162"
A001200,유진투자증권,12,2019,Annual,"789,568,296"
A001200,유진투자증권,12,2020,Annual,"865,199,629"
A001200,유진투자증권,12,2021,Annual,"960,811,141"
A001200,유진투자증권,12,2022,Annual,"975,644,019"
A003000,부광약품,12,2011,Annual,"191,044,815"
A003000,부광약품,12,2012,Annual,"196,232,855"
A003000,부광약품,12,2013,Annual,"201,073,935"
A003000,부광약품,12,2014,Annual,"209,999,660"
A003000,부광약품,12,2015,Annual,"225,153,386"
A003000,부광약품,12,2016,Annual,"214,633,934"
A003000,부광약품,12,2017,Annual,"211,303,034"
A003000,부광약품,12,2018,Annual,"413,442,482"
A003000,부광약품,12,2019,Annual,"326,486,001"
A003000,부광약품,12,2020,Annual,"271,191,137"
A003000,부광약품,12,2021,Annual,"280,060,883"
A003000,부광약품,12,2022,Annual,"271,847,456"
A017810,풀무원,12,2011,Annual,"288,703,669"
A017810,풀무원,12,2012,Annual,"289,159,341"
A017810,풀무원,12,2013,Annual,"272,318,871"
A017810,풀무원,12,2014,Annual,"334,693,236"
A017810,풀무원,12,2015,Annual,"330,352,653"
A017810,풀무원,12,2016,Annual,"366,237,338"
A017810,풀무원,12,2017,Annual,"375,829,870"
A017810,풀무원,12,2018,Annual,"445,685,889"
A017810,풀무원,12,2019,Annual,"463,101,960"
A017810,풀무원,12,2020,Annual,"512,938,527"
A017810,풀무원,12,2021,Annual,"589,790,959"
A017810,풀무원,12,2022,Annual,"546,646,770"
A093050,LF,12,2011,Annual,"824,935,983"
A093050,LF,12,2012,Annual,"874,708,113"
A093050,LF,12,2013,Annual,"914,947,992"
A093050,LF,12,2014,Annual,"982,963,474"
A093050,LF,12,2015,Annual,"1,017,555,480"
A093050,LF,12,2016,Annual,"1,052,185,230"
A093050,LF,12,2017,Annual,"1,103,322,258"
A093050,LF,12,2018,Annual,"1,183,428,503"
A093050,LF,12,2019,Annual,"1,391,539,546"
A093050,LF,12,2020,Annual,"1,414,420,667"
A093050,LF,12,2021,Annual,"1,498,369,503"
A093050,LF,12,2022,Annual,"1,656,848,107"
A249420,일동제약,12,2011,Annual,
A249420,일동제약,12,2012,Annual,
A249420,일동제약,12,2013,Annual,
A249420,일동제약,12,2014,Annual,
A249420,일동제약,12,2015,Annual,
A249420,일동제약,12,2016,Annual,"268,413,711"
A249420,일동제약,12,2017,Annual,"284,300,918"
A249420,일동제약,12,2018,Annual,"276,824,828"
A249420,일동제약,12,2019,Annual,"252,891,513"
A249420,일동제약,12,2020,Annual,"254,547,383"
A249420,일동제약,12,2021,Annual,"160,584,775"
A249420,일동제약,12,2022,Annual,"198,224,237"
A071320,지역난방공사,12,2011,Annual,"1,380,336,568"
